scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy
2855,0.93625003,0.95874995,0.022499920000000007,1.0,1.0,0.0,0.7875,0.8625,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2856,0.88217753,0.8903722,0.00819466999999996,0.83168226,0.84338886,0.011706600000000011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2857,0.85253733,0.8637875,0.01125017000000006,0.83755344,0.83755344,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2858,0.98252296,0.97378665,-0.00873630999999997,0.97503287,0.9625523,-0.012480570000000024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2859,0.95892316,0.9850001,0.02607694000000005,0.96274734,1.0,0.03725266000000005,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2860,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2861,1.0,0.98875,-0.011249999999999982,1.0,1.0,0.0,1.0,0.96250004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2862,0.948156,0.9361356,-0.012020400000000042,0.92593706,0.96233654,0.03639948000000004,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2863,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2864,0.86134577,0.91678256,0.055436790000000014,0.8929939,0.881118,-0.01187590000000005,0.7875,1.0,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2865,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2866,0.8892838,0.72445506,-0.16482873999999992,0.8900482,0.63850725,-0.25154095,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2867,0.965157,0.9401199,-0.025037100000000034,0.9502243,0.9626714,0.012447099999999933,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2868,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2869,0.8764849,0.87676775,0.00028284999999994564,0.8235498,0.86145383,0.03790402999999998,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2870,0.96768826,0.9143513,-0.05333695999999999,0.9538404,0.87764466,-0.07619574000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2871,0.9656977,1.0,0.03430230000000001,0.95099664,1.0,0.04900336000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2872,0.9156088,0.94092673,0.025317930000000044,0.92765546,0.9156097,-0.012045760000000016,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2873,0.93034333,0.947761,0.01741766999999994,0.9004905,0.92537284,0.024882340000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2874,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2875,0.92794704,0.90918636,-0.018760679999999974,0.89706725,0.87026614,-0.02680110999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2876,0.0,1.0,1.0,0.7293345,1.0,0.2706655,0.804878,1.0,0.19512200000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1
2877,0.96625006,0.97749996,0.011249899999999924,1.0,1.0,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2878,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2879,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2880,1.0,0.9938924,-0.006107599999999991,1.0,0.99127483,-0.008725169999999949,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2881,0.9980446,0.9980446,0.0,0.9972065,0.9972065,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2882,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2883,0.9097996,0.95769805,0.047898449999999926,0.9032851,0.9395687,0.03628360000000008,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2884,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2885,0.95384616,1.0,0.04615384,0.93406594,0.99999994,0.06593400000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2886,0.8753153,0.7246651,-0.15065020000000007,0.85402185,0.60666436,-0.24735748999999996,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2887,0.9997674,0.99981326,4.586000000006418e-05,0.9996677,0.99973327,6.556999999995927e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2888,0.90936375,0.90936375,0.0,0.87051964,0.87051964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2889,0.84782356,0.90609264,0.05826907999999997,0.8468907,0.8979895,0.0510988,0.85,0.925,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2890,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2891,0.8858358,0.0,-0.8858358,0.9386941,0.6893954,-0.24929869999999998,0.7625,0.6666667,-0.09583330000000001,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1
2892,0.9214655,0.9214655,0.0,0.8878079,0.8878079,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2893,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2894,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2895,0.9185406,0.8719799,-0.04656070000000001,0.9211293,0.81711423,-0.10401506999999999,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2896,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2897,0.931585,1.0,0.068415,0.9504786,1.0,0.04952140000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2898,0.9252101,0.8942334,-0.03097670000000008,0.9253001,0.8756906,-0.04960949999999997,0.925,0.9375,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2899,0.85238534,0.90365314,0.051267799999999975,0.8373361,0.86236155,0.025025450000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2900,0.9153828,0.92384356,0.008460759999999956,0.8791182,0.8912051,0.012086900000000012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2901,1.0,0.99298,-0.007020000000000026,0.99999994,0.9899715,-0.010028440000000027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2902,0.85602075,0.92252314,0.06650239000000002,0.9068154,0.95360434,0.04678894,0.7375,0.85,0.11249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2903,0.8948288,0.8523022,-0.04252659999999997,0.84975535,0.83721745,-0.01253789999999999,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2904,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2905,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2906,0.8986208,0.93953055,0.04090974999999997,0.88731545,0.9136151,0.026299650000000008,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2907,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2908,0.81458247,0.9157093,0.10112683,0.84761786,0.91172767,0.06410981000000004,0.7375,0.925,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2909,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1
2910,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2911,0.9572325,0.98357725,0.026344749999999917,0.9871179,0.97653896,-0.010578940000000037,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2912,0.92890215,0.92890215,0.0,0.89843166,0.89843166,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2913,0.5520293,0.46205002,-0.08997927999999994,0.36004186,0.23150003,-0.12854183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2914,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2915,0.8343525,0.85685253,0.022500029999999893,0.79550356,0.79550356,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2916,1.0,0.95416033,-0.04583967,1.0,0.9345147,-0.06548529999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2917,0.8892456,0.9652733,0.07602770000000003,0.90070796,0.95039034,0.049682380000000026,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2918,0.9586363,0.91644377,-0.042192530000000006,0.9409089,0.8806339,-0.06027500000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2919,0.95794296,0.983215,0.02527203999999994,0.9399186,0.9760214,0.03610279999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2920,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2921,0.91173774,0.9042677,-0.007470039999999956,0.873911,0.91145384,0.037542839999999966,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2922,0.99140614,0.0,-0.99140614,0.98772305,0.27252427,-0.71519878,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1
2923,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2924,0.9977709,0.99302596,-0.004744940000000031,0.9968155,0.9900371,-0.006778399999999962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2925,1.0,0.9937773,-0.006222700000000025,0.99999994,0.99111044,-0.008889499999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2926,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2927,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2928,0.96804106,0.9715009,0.003459839999999992,0.98648727,0.959287,-0.027200270000000026,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2929,0.920008,0.9600315,0.04002349999999999,0.98751146,0.975045,-0.012466459999999957,0.7625,0.925,0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2930,0.9216942,0.9391119,0.01741769999999998,0.88813454,0.913017,0.02488245999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2931,0.92113227,0.9298601,0.008727829999999992,0.8873319,0.89980024,0.012468340000000078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2932,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2933,0.8726042,0.76023716,-0.11236704000000008,0.81800604,0.6574817,-0.16052434000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2934,0.96535665,0.9566396,-0.008717050000000004,0.9505094,0.9380565,-0.012452899999999989,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2935,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2936,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2937,0.9228159,0.934066,0.01125009999999993,0.9379513,0.9379513,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2938,0.0,0.97749996,0.97749996,1.0,1.0,0.0,0.81333333,0.925,0.11166667000000008,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1
2939,0.9281958,0.8714657,-0.056730100000000006,0.89742255,0.8163796,-0.08104295000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2940,1.0,0.96250004,-0.03749996,1.0,1.0,0.0,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2941,0.9959505,0.9959505,0.0,0.994215,0.994215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2942,1.0,0.97376204,-0.026237960000000005,1.0,0.9625172,-0.03748280000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2943,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2944,0.9056404,0.8968487,-0.008791699999999958,0.89734346,0.85264105,-0.04470240999999997,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2945,0.99409276,0.99409276,0.0,0.9915611,0.9915611,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2946,0.9911522,0.98229617,-0.008856030000000015,0.9873603,0.9747089,-0.01265139999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2947,0.79628414,0.79809225,0.0018081099999999184,0.8161202,0.7115603,-0.10455989999999993,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2948,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2949,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2950,1.0,0.9684828,-0.03151720000000002,1.0,0.9549754,-0.04502459999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2951,0.92919797,0.9380312,0.008833229999999914,0.89885426,0.91147316,0.012618899999999988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2952,0.8236176,0.80185205,-0.02176554999999991,0.82838213,0.77586,-0.052522130000000056,0.8125,0.8625,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2953,0.9049328,0.9337198,0.028787000000000007,0.91240394,0.9374569,0.025052960000000013,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2954,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2955,0.0,0.0,0.0,1.0,1.0,0.0,0.99999994,0.99999994,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2956,0.84054357,0.87056047,0.030016900000000013,0.8257766,0.86330056,0.03752396000000002,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2957,0.9220238,0.9568958,0.034872000000000014,0.8886054,0.9384227,0.049817300000000064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2959,0.98891276,0.98891276,0.0,0.98416114,0.98416114,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2960,1.0,0.83867306,-0.16132694000000003,1.0,0.7695329,-0.23046710000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2961,0.96999997,1.0,0.030000029999999955,1.0,1.0,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2962,0.96250004,0.9174568,-0.04504324000000004,1.0,0.8820812,-0.11791879999999999,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2963,0.9125332,0.90749896,-0.005034240000000079,0.8750473,0.8999985,0.024951200000000062,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2964,0.9564416,0.93036824,-0.026073360000000045,0.9377737,0.900526,-0.037247699999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2965,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2966,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2967,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2968,0.92111343,0.9465108,0.025397369999999975,0.88730484,0.92358685,0.036282009999999976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2969,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2970,0.93138355,0.9485613,0.017177750000000103,0.90197647,0.92651606,0.024539589999999945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2971,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2972,1.0,0.9818899,-0.018110100000000018,1.0,0.97412837,-0.025871630000000034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2973,0.89254093,0.8837747,-0.008766229999999986,0.90005857,0.8875352,-0.012523370000000034,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2974,0.92111415,0.8961262,-0.02498794999999998,0.887306,0.8998232,0.012517200000000006,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2975,0.94750005,0.94375,-0.0037500500000000603,1.0,1.0,0.0,0.825,0.8125,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2976,0.85789174,0.879425,0.02153326,0.85055965,0.8866785,0.036118850000000036,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2977,0.93762296,0.88788813,-0.04973483000000001,0.91088986,0.9362688,0.02537893999999996,1.0,0.77500004,-0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2978,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2979,0.9325,1.0,0.0675,1.0,1.0,0.0,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2980,0.89342576,0.94644403,0.053018270000000034,0.91203684,0.9234915,0.011454660000000061,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2981,0.93818074,0.9205292,-0.01765153999999991,0.9116867,0.8864703,-0.025216399999999917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2982,0.8658864,0.89734143,0.03145503000000005,0.86198056,0.91227347,0.050292910000000024,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2983,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2984,0.9308592,0.8828575,-0.048001700000000036,0.93337023,0.83265364,-0.10071659,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2985,0.7765096,0.76525956,-0.011250040000000072,0.7771565,0.7771565,0.0,0.77500004,0.7375,-0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2986,0.93436784,0.94767207,0.013304230000000028,0.97588265,0.9252459,-0.05063675000000001,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2987,0.9265105,0.9356861,0.00917559999999995,0.895015,0.90812296,0.01310796000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2988,0.96999997,1.0,0.030000029999999955,1.0,1.0,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2989,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2990,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2991,0.9913179,0.98263943,-0.008678469999999994,0.9875971,0.97519916,-0.012397940000000052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2992,0.8943229,0.8189993,-0.07532360000000005,0.89724696,0.7789276,-0.11831935999999998,0.8875,0.9125,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2993,0.8923794,0.9186962,0.026316799999999918,0.8462563,0.88385177,0.037595470000000075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2994,0.8803385,0.96936744,0.08902893999999995,0.8290549,0.9562391,0.12718419999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2995,0.9645136,0.946807,-0.017706600000000017,0.9493052,0.92401,-0.025295199999999962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2996,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2997,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2998,0.94375,0.94144076,-0.00230923999999999,1.0,0.9163439,-0.08365610000000001,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
2999,0.91143364,0.9291388,0.017705159999999998,0.8734765,0.8987696,0.025293099999999957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
3000,1.0,0.99234813,-0.007651870000000005,1.0,0.9890688,-0.01093120000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
