scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy,v26_basepc,v27_basepc,v26_overlap_fail,v27_overlap_fail,v26_offroad_fail,v27_offroad_fail,v26_collision_fail,v27_collision_fail,v26_zero,v27_zero,new_zero,fixed_zero,persistent_zero,new_overlap,fixed_overlap,new_offroad,fixed_offroad,new_collision,fixed_collision,v27_zero_type,v26_episode_length,v27_episode_length,v26_seconds,v27_seconds
2718,0.85172695,0.8788808,0.02715385,0.83639556,0.87518686,0.0387912999999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.851726892,0.878880802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2719,0.8338936,0.9649893,0.1310957,0.7627051,0.9499846,0.1872794999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8338935699999999,0.96498922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2720,0.895,0.0,-0.895,0.99999994,0.99999994,0.0,0.65000004,0.8857143,0.2357142599999999,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.89499997,0.965714248,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,OFFROAD_ONLY,80,70,8.0,7.0
2721,0.9760894,0.968105,-0.0079844,0.965842,0.95443577,-0.0114062299999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9760894,0.968105039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2722,0.82626766,1.0,0.17373234,0.8000252,1.0,0.1999748,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.82626764,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2723,0.97072214,0.9316145,-0.03910764,0.95817447,0.9719492,0.0137747299999999,1.0,0.83750004,-0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.970722129,0.931614452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2724,0.9658758,0.9828922,0.0170164,0.9512511,0.9755603,0.0243092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96587577,0.98289221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2725,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2726,0.92189926,0.9315405,0.0096412399999999,0.88842756,0.9504149,0.0619873399999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.921899292,0.93154043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2727,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2728,1.0,0.97749996,-0.02250004,1.0,1.0,0.0,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2729,0.90077686,0.91127414,0.0104972799999999,0.9171812,0.9268203,0.0096391,0.8625,0.875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90077684,0.91127421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2730,0.9037207,1.0,0.0962792999999999,0.86245805,1.0,0.13754195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.903720635,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2731,0.9159665,0.95704174,0.0410752399999999,0.8799522,0.9386311,0.0586789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91596654,0.95704177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2732,0.9195094,0.952401,0.0328916,0.88501346,0.93200135,0.0469878899999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.919509422,0.952400945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2733,0.9558633,0.9159465,-0.0399167999999999,0.9369476,0.94956636,0.01261876,1.0,0.83750004,-0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.95586332,0.915946464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2734,0.8958468,0.92138785,0.0255410499999999,0.90478104,0.9519826,0.0472015599999999,0.875,0.85,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.895846728,0.92138782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2735,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2736,0.8685133,0.8999762,0.0314628999999999,0.8603761,0.91068023,0.05030413,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8685132699999999,0.8999761609999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2737,0.96999997,0.9595709,-0.01042907,1.0000001,0.9743869,-0.0256132000000001,0.90000004,0.925,0.02499996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.970000082,0.95957083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2738,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2739,0.9325096,0.94942075,0.0169111499999999,0.90358514,0.92774385,0.02415871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.932509598,0.949420695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2740,0.9180611,0.99063665,0.07257555,0.8829443,0.9866237,0.1036793999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91806101,0.99063659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2741,0.88107187,0.93859035,0.05751848,0.8622455,0.9122719,0.0500264,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8810718499999999,0.93859033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2742,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2743,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2744,0.9295255,0.9460288,0.0165033,0.95289356,0.9764697,0.0235761399999999,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.929525492,0.94602879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2745,0.8538043,0.9216963,0.067892,0.791149,0.8881376,0.0969885999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8538043,0.92169632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2746,0.86889696,0.93863964,0.0697426799999999,0.8127099,0.9123423,0.0996324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.86889693,0.93863961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2747,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2748,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2749,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2750,0.9395758,0.91369075,-0.0258850499999999,0.961894,0.9249153,-0.0369787,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9395758,0.91369071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2751,0.9301881,0.9127313,-0.0174567999999999,0.9002687,0.8753304,-0.0249383,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.93018809,0.9127312799999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2752,0.9117996,0.92060083,0.0088012299999999,0.8739995,0.8865726,0.0125731,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91179965,0.92060082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2753,0.99992126,0.99992126,0.0,0.9998874,0.9998874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.99992118,0.99992118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2754,0.9746704,1.0,0.0253295999999999,0.9638148,1.0,0.0361852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.97467036,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2755,0.9124302,0.9124302,0.0,0.87490034,0.87490034,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.912430238,0.912430238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2756,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
2757,0.8775765,0.9039876,0.0264111,0.82510924,0.8628394,0.03773016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.877576468,0.90398758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2758,0.91294557,0.9912893,0.07834373,0.87563646,0.9875561,0.1119196400000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.912945522,0.99128927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2759,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2760,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
2761,0.7677949,0.7501164,-0.0176784999999999,0.7004213,0.67516625,-0.02525505,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.76779491,0.750116375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2762,0.9478006,0.9216861,-0.0261145,0.92542934,0.888123,-0.0373063399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.947800538,0.9216860999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2763,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2764,0.92748815,0.87491935,-0.0525687999999999,0.949983,0.8748847,-0.0750983,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9274881,0.87491929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2765,1.0,0.9325,-0.0675,1.0,1.0,0.0,1.0,0.77500004,-0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.932500012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2766,0.8861626,0.93861496,0.0524523599999999,0.8373751,0.912307,0.0749318999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.88616257,0.9386149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2767,0.83130354,0.8487803,0.01747676,0.8125764,0.83754313,0.02496673,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8313034799999999,0.8487801909999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2768,0.8355803,0.85715485,0.0215745499999999,0.7972574,0.8602211,0.0629636999999999,0.925,0.85,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.83558018,0.85715477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2769,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2770,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2771,0.8907055,0.89975375,0.0090482499999999,0.843865,0.8567911,0.0129261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8907054999999999,0.89975377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2772,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2773,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2774,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2775,0.96250004,0.96625006,0.00375002,1.0,1.0,0.0,0.875,0.8875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9625,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2776,0.83519787,0.8406003,0.0054024299999999,0.79671127,0.8687147,0.0720034299999999,0.925,0.77500004,-0.14999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.835197889,0.8406003019999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2777,0.8021461,0.8158941,0.0137479999999999,0.82449436,0.84949166,0.0249973,0.75,0.7375,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8021460519999999,0.815894162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2778,0.8194489,0.7817438,-0.0377051,0.85456985,0.8167769,-0.0377929499999999,0.7375,0.7,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8194488949999998,0.7817438299999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2779,0.0,0.0,0.0,0.08388639,0.08388639,0.0,0.25,0.375,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.133720473,0.1712204729999999,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,8,8,0.8,0.8
2780,0.86844313,0.8522466,-0.0161965299999999,0.81206155,0.837138,0.02507645,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.868443085,0.8522466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2781,0.9098465,0.97749996,0.0676534599999999,0.9033521,1.0,0.0966479,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90984647,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2782,0.9212276,0.9212276,0.0,0.8874679,0.8874679,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92122753,0.92122753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2783,0.966214,0.99134845,0.02513445,0.95173436,0.98764074,0.03590638,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.966214052,0.991348518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2784,0.79220986,0.8178116,0.0256017399999999,0.7352998,0.7879451,0.0526453,0.925,0.8875,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.79220986,0.8178115699999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2785,0.90751725,0.9300173,0.0225000499999999,0.90002465,0.90002465,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.907517255,0.930017255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2786,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2787,0.0,0.0,0.0,0.01125149,0.0068926523,-0.0043588377,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.307876043,0.30482485661,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
2788,0.7448434,0.86428875,0.11944535,0.7158477,0.8436266,0.1277789,0.8125,0.9125,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.74484339,0.86428862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2789,0.91247886,0.92124766,0.0087688,0.8749697,0.8874967,0.012527,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91247879,0.92124769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2790,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2791,0.92303115,0.8677869,-0.0552442499999999,0.9221873,0.84326696,-0.07892034,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92303111,0.8677868719999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2792,0.90173054,0.9196148,0.0178842599999999,0.859615,0.885164,0.0255489999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9017305,0.9196148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2793,0.88905156,0.8242325,-0.0648190599999999,0.93793076,0.8506892,-0.0872415599999999,0.77500004,0.7625,-0.01250004,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.889051544,0.82423244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2794,0.9211402,0.88989365,-0.0312465499999999,0.88734317,0.874848,-0.01249517,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.921140219,0.8898936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2795,0.96624994,0.99124545,0.02499551,0.99999994,0.9874936,-0.01250634,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.966249958,0.99124552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2796,0.9649655,0.97749996,0.0125344599999999,0.94995075,1.0,0.05004925,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.964965525,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2797,0.9365349,0.9462782,0.0097433,0.90933555,0.95539737,0.04606182,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.936534885,0.946278159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2798,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2799,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2800,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2801,0.90660715,0.9378652,0.0312580499999999,0.8665816,0.9112359,0.0446543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90660712,0.93786513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2802,0.890103,0.9126029,0.0224999,0.875147,0.875147,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8901029,0.9126029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2803,0.99066466,0.96625006,-0.0244145999999999,0.98666376,1.0,0.01333624,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.990664632,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
2804,0.8875,0.96250004,0.07500004,1.0,1.0,0.0,0.625,0.875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8875,0.9625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
