scenario_index,V25_RideFlux,V26_RideFlux,Delta_RideFlux,V25_Progress,V26_Progress,Delta_Progress,V25_Comfort,V26_Comfort,Delta_Comfort,V25_Collision,V26_Collision,Delta_Collision,V25_Overlap,V26_Overlap,Delta_Overlap,V25_OffroadBox,V26_OffroadBox,Delta_OffroadBox,V25_Accuracy,V26_Accuracy,Delta_Accuracy,V25_BasePC,V26_BasePC,Delta_BasePC
2695,0.8965889,0.9132328,0.016643899999999934,0.93798405,0.87604684,-0.061937209999999965,0.8,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.896588835,0.913232788,0.01664395299999999
2696,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2697,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9999999580000001,0.9999999580000001,0.0
2698,0.9145436,0.94812787,0.03358426999999997,0.8779195,0.9258969,0.04797740000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9145436499999999,0.94812783,0.033584180000000075
2699,0.71153545,0.8248169,0.11328145,0.8718364,0.846167,-0.025669399999999953,0.3375,0.77500004,0.43750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.71153548,0.824816912,0.11328143199999996
2700,0.0,1.0,1.0,0.11733092,1.0,0.88266908,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,0.082131644,1.0,0.917868356
2701,0.9069231,0.95782816,0.05090506000000006,0.9152472,0.9397545,0.02450730000000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90692304,0.9578281499999999,0.050905109999999865
2702,0.8967892,0.8954701,-0.0013190999999999065,0.9007702,0.8506715,-0.05009869999999994,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8967891399999999,0.8954700499999999,-0.0013190899999999672
2703,0.81992716,0.90242714,0.08249998000000003,0.8606101,0.8606101,0.0,0.725,1.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.81992707,0.9024270699999999,0.0824999999999999
2704,0.86125004,1.0,0.13874995999999995,1.0,1.0,0.0,0.5375,1.0,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86125,1.0,0.13875000000000004
2705,0.86983055,0.89614356,0.02631300999999997,0.8622579,0.899848,0.03759009999999996,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86983053,0.8961435999999999,0.02631306999999994
2706,0.7,1.0,0.30000000000000004,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7,1.0,0.30000000000000004
2707,0.88905793,0.0,-0.88905793,0.90043986,0.16237369,-0.73806617,0.8625,0.14285715,-0.7196428500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,0.889057902,0.15651872799999997,-0.732539174
2708,0.91143745,0.918756,0.007318550000000035,0.9216964,0.8839371,-0.03775929999999994,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9114374799999999,0.9187559699999999,0.007318489999999955
2709,0.9209855,0.891533,-0.029452499999999993,0.9353365,0.8450471,-0.09028939999999996,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9209855499999999,0.8915329700000001,-0.02945257999999984
2710,1.0,0.96250004,-0.03749996,1.0,1.0,0.0,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9624999999999999,-0.03750000000000009
2711,0.75585353,1.0,0.24414647,0.6512193,0.99999994,0.3487806400000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7558535099999999,0.9999999580000001,0.24414644800000018
2712,0.9524189,0.9368807,-0.015538199999999946,0.932027,0.90982956,-0.022197440000000013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9524189000000001,0.9368806919999999,-0.015538208000000164
2713,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2714,0.76384544,0.80963707,0.04579162999999997,0.7429935,0.78698146,0.04398796000000005,0.8125,0.8625,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7638454499999999,0.809637022,0.04579157200000006
2715,0.9057684,0.9653738,0.05960539999999992,0.9135977,0.9505339,0.036936200000000086,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9057683899999999,0.96537373,0.05960534000000017
2716,0.8743696,0.902595,0.028225400000000067,0.8687423,0.8929928,0.024250500000000064,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8743696099999999,0.9025949600000001,0.02822535000000015
2717,0.9262554,0.9454746,0.019219200000000103,0.94822204,0.9221066,-0.02611543999999999,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9262554279999999,0.9454746199999999,0.019219191999999996
2718,0.85015506,0.85172695,0.0015718900000000202,0.88772154,0.83639556,-0.05132597999999999,0.7625,0.8875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.850155078,0.851726892,0.0015718139999999492
2719,0.8513531,0.8338936,-0.01745949999999996,0.7876473,0.7627051,-0.024942200000000025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85135311,0.8338935699999999,-0.017459540000000162
2720,0.89874995,0.895,-0.003749950000000002,0.99999994,0.99999994,0.0,0.6625,0.65000004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.898749958,0.89499997,-0.0037499880000000374
2721,0.96624994,0.9760894,0.009839460000000022,0.99999994,0.965842,-0.03415794000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.966249958,0.9760894,0.009839441999999976
2722,0.8687548,0.82626766,-0.04248714000000009,0.81250674,0.8000252,-0.012481540000000013,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8687547179999999,0.82626764,-0.042487077999999956
2723,0.94822216,0.97072214,0.022499979999999975,0.95817447,0.95817447,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9482221289999999,0.9707221289999999,0.022499999999999964
2724,0.8853922,0.9658758,0.08048359999999999,0.9755603,0.9512511,-0.02430920000000003,0.675,1.0,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.88539221,0.96587577,0.08048356000000001
2725,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2726,0.8707512,0.92189926,0.05114806000000005,0.86357313,0.88842756,0.024854429999999983,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.870751191,0.921899292,0.051148101
2727,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2728,0.9236905,1.0,0.07630950000000003,0.949915,1.0,0.050085000000000046,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9236905,1.0,0.07630950000000003
2729,0.9412104,0.90077686,-0.04043353999999999,0.9642291,0.9171812,-0.04704789999999992,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94121037,0.90077684,-0.04043352999999994
2730,0.90508604,0.9037207,-0.0013653399999999927,0.9126229,0.86245805,-0.05016485000000004,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90508603,0.903720635,-0.0013653949999999915
2731,0.84096205,0.9159665,0.07500445,0.77280295,0.8799522,0.10714924999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.840962065,0.9159665399999999,0.07500447499999985
2732,0.8505289,0.9195094,0.0689805,0.7864698,0.88501346,0.09854366000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85052886,0.919509422,0.06898056199999991
2733,0.9007198,0.9558633,0.05514350000000001,0.9117427,0.9369476,0.025204899999999975,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90071989,0.95586332,0.05514342999999999
2734,0.8407885,0.8958468,0.055058300000000004,0.8582692,0.90478104,0.04651184000000008,0.8,0.875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.84078844,0.895846728,0.05505828800000001
2735,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2736,0.9037262,0.8685133,-0.03521289999999999,0.91068023,0.8603761,-0.05030413,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9037261609999999,0.8685132699999999,-0.035212891000000024
2737,0.88362294,0.96999997,0.08637703000000008,0.96231854,1.0000001,0.037681560000000114,0.7,0.90000004,0.20000004000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8836229779999999,0.970000082,0.0863771040000001
2738,0.949698,1.0,0.05030199999999996,0.92814,1.0,0.07186000000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9496979999999999,1.0,0.05030200000000007
2739,0.8648077,0.9325096,0.06770190000000009,0.8550824,0.90358514,0.04850273999999999,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86480768,0.932509598,0.06770191800000003
2740,0.8979808,0.9180611,0.02008029999999994,0.85425824,0.8829443,0.02868606000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8979807679999998,0.91806101,0.020080242000000137
2741,0.96250004,0.88107187,-0.08142817000000002,1.0,0.8622455,-0.1377545,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,0.8810718499999999,-0.08142815000000003
2742,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2743,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2744,0.9167506,0.9295255,0.012774900000000033,0.9292866,0.95289356,0.023606960000000066,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91675062,0.929525492,0.012774872000000048
2745,0.7686734,0.8538043,0.08513090000000001,0.803462,0.791149,-0.012313000000000018,0.6875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7686734,0.8538043,0.08513090000000001
2746,0.8562161,0.86889696,0.012680860000000016,0.8749514,0.8127099,-0.06224150000000006,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85621598,0.86889693,0.012680950000000024
2747,0.7,1.0,0.30000000000000004,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7,1.0,0.30000000000000004
2748,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2749,0.97367746,1.0,0.026322540000000005,0.9623963,1.0,0.03760370000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9736774099999999,1.0,0.026322590000000146
2750,0.8645758,0.9395758,0.07499999999999996,0.961894,0.961894,0.0,0.6375,0.8875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8645757999999999,0.9395758,0.07500000000000007
2751,0.92883074,0.9301881,0.0013573599999999741,0.9626153,0.9002687,-0.06234659999999992,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92883071,0.9301880899999999,0.0013573799999999636
2752,0.8347602,0.9117996,0.07703940000000009,0.96215737,0.8739995,-0.08815786999999997,0.5375,1.0,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.834760159,0.9117996500000001,0.07703949100000007
2753,0.96281,0.99992126,0.03711125999999998,0.9468713,0.9998874,0.05301610000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9628099099999998,0.9999211799999999,0.03711127000000003
2754,0.89725494,0.9746704,0.0774154600000001,0.90143573,0.9638148,0.06237906999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8972550109999999,0.97467036,0.07741534900000002
2755,0.8537098,0.9124302,0.058720400000000006,0.92494255,0.87490034,-0.050042209999999976,0.6875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8537097849999999,0.912430238,0.05872045300000006
2756,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0
2757,0.8877199,0.8775765,-0.010143400000000025,0.8878143,0.82510924,-0.06270505999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8877200099999999,0.877576468,-0.010143541999999894
2758,0.96520025,0.91294557,-0.05225468,0.950286,0.87563646,-0.07464954000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9652002,0.912945522,-0.05225467799999994
2759,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2760,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
2761,0.0,0.7677949,0.7677949,0.518354,0.7004213,0.18206730000000004,0.22580644,0.925,0.6991935600000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,0.43058973199999995,0.76779491,0.33720517800000005
2762,0.8787903,0.9478006,0.06901029999999997,0.9875575,0.92542934,-0.06212815999999999,0.625,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.87879025,0.9478005379999999,0.06901028799999986
2763,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2764,0.95874995,0.92748815,-0.031261800000000006,1.0,0.949983,-0.05001699999999998,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,0.9274880999999999,-0.031261900000000065
2765,0.85052454,1.0,0.14947546,0.7864636,1.0,0.21353639999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85052452,1.0,0.14947548
2766,0.84482354,0.8861626,0.04133905999999998,0.87474793,0.8373751,-0.03737282999999991,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8448235629999998,0.88616257,0.04133900700000015
2767,0.85410386,0.83130354,-0.022800320000000096,0.8987197,0.8125764,-0.08614330000000003,0.75,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8541037899999999,0.8313034799999999,-0.022800310000000046
2768,0.8281808,0.8355803,0.007399500000000003,0.8349011,0.7972574,-0.03764369999999995,0.8125,0.925,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8281807699999999,0.83558018,0.007399410000000106
2769,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2770,0.97375005,1.0,0.026249949999999966,1.0,1.0,0.0,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9737499999999999,1.0,0.026250000000000107
2771,0.9114334,0.8907055,-0.02072789999999991,0.9216906,0.843865,-0.07782560000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9114334199999999,0.8907054999999999,-0.02072792000000001
2772,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
2773,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2774,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
2775,0.96250004,0.96250004,0.0,1.0,1.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,0.9624999999999999,0.0
2776,0.7460961,0.83519787,0.08910176999999997,0.80870867,0.79671127,-0.011997400000000047,0.6,0.925,0.32500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.746096069,0.835197889,0.08910182
2777,0.8246685,0.8021461,-0.022522400000000053,0.8620265,0.82449436,-0.03753214000000005,0.7375,0.75,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.82466855,0.8021460519999999,-0.022522498000000057
2778,0.8284783,0.8194489,-0.009029399999999965,0.86746895,0.85456985,-0.012899100000000052,0.7375,0.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.828478265,0.8194488949999998,-0.009029370000000148
2779,0.0,0.0,0.0,0.10576442,0.08388639,-0.021878029999999993,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.074035094,0.133720473,0.05968537900000001
2780,0.8601619,0.86844313,0.008281229999999917,0.84844553,0.81206155,-0.03638397999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.860161871,0.868443085,0.008281214000000037
2781,0.8283302,0.9098465,0.08151629999999999,0.8029718,0.9033521,0.10038029999999998,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.82833026,0.90984647,0.08151620999999998
2782,0.86121464,0.9212276,0.060012960000000004,0.9249495,0.8874679,-0.037481600000000004,0.71250004,1.0,0.28749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.861214662,0.9212275299999999,0.06001286799999994
2783,0.925,0.966214,0.04121399999999997,1.0,0.95173436,-0.04826564,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,0.966214052,0.041214052000000057
2784,0.8417845,0.79220986,-0.04957464,0.8275493,0.7352998,-0.0922495000000001,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8417845100000001,0.79220986,-0.04957465000000005
2785,0.8499741,0.90751725,0.0575431500000001,0.9624629,0.90002465,-0.06243825000000003,0.58750004,0.925,0.33749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8499740419999999,0.9075172549999999,0.05754321299999998
2786,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2787,0.0,0.0,0.0,0.033111017,0.01125149,-0.021859527,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0231777119,0.307876043,0.2846983311
2788,0.83683044,0.7448434,-0.09198703999999991,0.7669006,0.7158477,-0.05105290000000007,1.0,0.8125,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8368304200000001,0.74484339,-0.09198703000000008
2789,0.9137376,0.91247886,-0.001258740000000036,0.92498225,0.8749697,-0.050012550000000044,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.913737575,0.91247879,-0.0012587849999999845
2790,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,1.0,0.03375000000000006
2791,0.0,0.92303115,0.92303115,0.10716608,0.9221873,0.81502122,0.0,0.925,0.925,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,0.07501625599999999,0.9230311099999999,0.848014854
2792,0.91264004,0.90173054,-0.010909500000000016,0.9234143,0.859615,-0.0637993,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91264001,0.9017305,-0.010909509999999956
2793,0.9015836,0.88905156,-0.012532040000000078,0.9129765,0.93793076,0.024954260000000006,0.875,0.77500004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90158355,0.889051544,-0.01253200600000004
2794,0.95119876,0.9211402,-0.030058560000000067,0.96242684,0.88734317,-0.07508367000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9511987879999999,0.921140219,-0.030058568999999924
2795,0.87249994,0.96624994,0.09375,0.99999994,0.99999994,0.0,0.575,0.8875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.872499958,0.966249958,0.09375
2796,0.95122415,0.9649655,0.013741349999999986,0.96246314,0.94995075,-0.01251239000000004,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.951224198,0.964965525,0.01374132699999997
2797,0.8945713,0.9365349,0.04196359999999999,0.8976018,0.90933555,0.011733749999999987,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89457126,0.9365348849999999,0.04196362499999995
2798,0.989606,1.0,0.010394000000000014,0.9851514,1.0,0.01484859999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9896059799999999,1.0,0.010394020000000115
2799,0.4295127,1.0,0.5704872999999999,0.22251815,1.0,0.77748185,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.429512705,1.0,0.570487295
2800,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2801,0.79132855,0.90660715,0.11527860000000001,0.70189786,0.8665816,0.16468373999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7913285019999999,0.9066071199999999,0.11527861799999994
2802,0.8150622,0.890103,0.07504080000000002,0.9125889,0.875147,-0.03744190000000003,0.58750004,0.925,0.33749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.815062242,0.8901029,0.07504065800000004
2803,0.9531647,0.99066466,0.03749996,0.98666376,0.98666376,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.953164632,0.9906646319999999,0.03749999999999987
2804,0.8875,0.8875,0.0,1.0,1.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8875,0.8875,0.0
2805,0.88000005,0.97375005,0.09375,1.0,1.0,0.0,0.6,0.9125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8799999999999999,0.9737499999999999,0.09375
2806,0.9483305,0.96625006,0.017919560000000057,0.9261865,1.0,0.07381349999999998,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9483305499999999,0.9662499999999999,0.01791945000000006
2807,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2808,0.98125,0.9032524,-0.0779976,1.0,0.86178917,-0.13821083,0.9375,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.98125,0.903252419,-0.07799758099999998
2809,0.88877374,0.93000805,0.041234309999999996,0.93753386,0.9000115,-0.03752236000000009,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.888773714,0.9300080499999999,0.041234335999999816
2810,0.939267,1.0,0.06073300000000004,0.9507385,1.0,0.04926149999999996,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9392669499999999,1.0,0.060733050000000066
