scenario_index,v17_RideFlux,v24_RideFlux,delta_RideFlux,v17_Progress,v24_Progress,delta_Progress,v17_Comfort,v24_Comfort,delta_Comfort,v17_Collision,v24_Collision,delta_Collision,v17_Overlap,v24_Overlap,delta_Overlap,v17_OffroadBox,v24_OffroadBox,delta_OffroadBox,v17_Accuracy,v24_Accuracy,delta_Accuracy,offroad_fixed_by_v24,offroad_new_in_v24,overlap_fixed_by_v24,overlap_new_in_v24,collision_fixed_by_v24,collision_new_in_v24
1827,0.7077913,0.75625515,0.048463849999999975,0.67898756,0.74822164,0.06923407999999998,0.77500004,0.77500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1828,0.79870075,0.862457,0.06375625000000007,0.82492965,0.8999386,0.07500895000000007,0.7375,0.77500004,0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1829,0.8392364,0.6197749,-0.21946149999999998,0.83462334,0.88539267,0.050769329999999946,0.85,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1830,0.85300696,0.91901475,0.06600779000000001,0.8382243,0.9378782,0.09965389999999996,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1831,0.94196016,0.902096,-0.03986416000000004,0.94922876,0.9619229,0.01269414000000002,0.925,0.7625,-0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1832,0.41697732,1.0,0.58302268,0.16711047,1.0,0.83288953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1833,0.80468637,0.7852779,-0.01940847000000001,0.7691947,0.7575398,-0.011654900000000024,0.8875,0.85,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1834,0.87230474,0.9074669,0.03516215999999994,0.8497211,0.8999527,0.05023160000000004,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1835,0.82851905,0.82851905,0.0,0.80324143,0.80324143,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1836,0.73738706,0.8719263,0.13453924000000006,0.6623386,0.8491805,0.1868419,0.9125,0.925,0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1837,0.8425626,0.89994365,0.057381049999999933,0.7750894,0.89991945,0.12483004999999991,1.0,0.90000004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1838,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1839,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1840,0.91153187,0.9259693,0.014437429999999973,0.9218312,0.9478134,0.025982200000000066,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1841,0.95627254,0.8411623,-0.11511023999999992,0.98574644,0.82130337,-0.16444307000000002,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1842,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1843,0.8806591,0.95874995,0.07809084999999993,0.8777272,1.0,0.12227279999999996,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1844,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1845,0.86132413,0.8989353,0.03761117000000003,0.8340345,0.93597895,0.10194444999999996,0.925,0.8125,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1846,0.71170443,0.81018,0.09847556999999996,0.6363635,0.80918574,0.17282224000000002,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1847,0.9126423,0.9251375,0.012495199999999929,0.8752033,0.9251964,0.04999310000000001,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1848,1.0,0.9136904,-0.08630959999999999,1.0,0.8767005,-0.1232995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1849,0.85605353,0.8679592,0.01190567000000009,0.84257656,0.9077988,0.06522223999999999,0.8875,0.77500004,-0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1850,0.8262808,0.88497126,0.05869046,0.80004406,0.89995897,0.09991491000000008,0.8875,0.85,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1851,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1852,0.79978836,0.83373183,0.033943469999999976,0.82112616,0.9231883,0.10206213999999991,0.75,0.625,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1853,0.8382109,0.8955496,0.057338699999999965,0.80101544,0.85078514,0.04976970000000003,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1854,0.870031,0.8512856,-0.018745400000000023,0.8625442,0.9750508,0.11250660000000001,0.8875,0.5625,-0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1855,0.85229856,0.922458,0.07015943999999996,0.8372122,0.93744,0.10022780000000009,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1856,1.0,0.962175,-0.037825,1.0,0.94596434,-0.05403566000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1857,1.0,0.9860822,-0.01391779999999998,0.99999994,0.9801174,-0.019882540000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1858,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1859,0.9532496,0.8471455,-0.10610410000000003,0.9332136,0.8298506,-0.10336299999999998,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1860,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1861,0.66682947,0.5588533,-0.10797617000000004,0.52404207,0.3697905,-0.15425157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1862,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1863,0.8981352,0.83850557,-0.05962962999999999,0.9026931,0.81750804,-0.08518506000000003,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1864,0.8391552,0.7887196,-0.050435600000000025,0.8505788,0.9499565,0.09937770000000001,0.8125,0.4125,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1865,0.97431564,0.97749996,0.0031843199999999072,0.96330816,1.0,0.03669184000000003,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1866,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
1867,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
1868,0.77873087,0.79366374,0.014932869999999987,0.80711555,0.7534482,-0.05366735,0.71250004,0.8875,0.17499995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1869,0.96823484,0.91104525,-0.05718959000000001,0.9867641,0.9211361,-0.06562800000000002,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1870,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1871,0.88012326,0.8146291,-0.06549415999999997,0.9198189,0.83697015,-0.08284875000000003,0.7875,0.7625,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1872,0.85469437,0.80619925,-0.04849512,0.8406349,0.80349904,-0.03713585999999991,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1873,0.89402753,0.8179569,-0.07607063000000003,0.84861076,0.873867,0.02525623999999993,1.0,0.6875,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1874,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1875,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1876,0.86875004,0.9048943,0.03614426000000004,0.99999994,0.93913466,-0.06086528000000002,0.5625,0.825,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1877,0.91502446,0.87187046,-0.043154000000000026,0.9321778,0.86517215,-0.06700564999999992,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1878,0.87519914,0.8696026,-0.005596539999999983,0.8538559,0.963718,0.10986209999999996,0.925,0.65000004,-0.27499996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1879,0.806358,0.8188133,0.012455299999999947,0.86265427,0.9500904,0.08743613000000006,0.675,0.5125,-0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1880,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1881,0.89360297,0.91822654,0.02462357000000004,0.8962186,0.88318074,-0.013037859999999957,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1882,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1883,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1884,0.7901552,0.8863869,0.09623170000000003,0.70022166,0.83769554,0.13747388000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1885,0.94375,0.882516,-0.06123400000000001,1.0,0.9875229,-0.012477100000000019,0.8125,0.6375,-0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1886,0.7862062,0.8607379,0.07453169999999998,0.8231517,0.9189113,0.09575959999999994,0.7,0.725,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1887,0.863674,0.8313269,-0.03234710000000007,0.86417717,0.8393956,-0.02478157000000003,0.8625,0.8125,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1888,0.95500004,0.74906147,-0.20593857000000004,1.0,0.6415163,-0.35848369999999996,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1889,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1890,0.7362753,0.3528181,-0.38345719999999994,0.6232504,0.07545443,-0.54779597,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1891,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1892,0.9112833,0.51513046,-0.39615284000000006,0.97504765,0.38768634,-0.58736131,0.7625,0.8125,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1893,0.8286503,0.9049328,0.07628250000000003,0.8248576,0.912404,0.08754640000000002,0.83750004,0.8875,0.049999959999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1894,0.75222814,0.84734005,0.09511190999999997,0.7317544,0.83012867,0.09837426999999999,0.8,0.8875,0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1895,0.97749996,0.8325567,-0.1449432599999999,1.0,0.80900955,-0.19099045000000003,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1896,0.96999997,0.9222809,-0.047719070000000086,1.0,0.88897264,-0.11102736000000002,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1897,0.96250004,0.92125,-0.04125003999999999,1.0,1.0,0.0,0.875,0.7375,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1898,0.96625006,0.91,-0.05625005999999999,1.0,1.0,0.0,0.8875,0.7,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1899,0.8301116,0.83361787,0.0035062700000000335,0.8108737,0.9123113,0.10143760000000002,0.875,0.65000004,-0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1900,0.85259783,0.78730184,-0.06529598999999997,0.83763975,0.7765026,-0.06113714999999997,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1901,0.8621335,0.0,-0.8621335,0.85126215,0.72611713,-0.12514502000000005,0.8875,0.75384617,-0.13365382999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,False,False,False
1902,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1903,0.76249707,0.88603497,0.12353789999999998,0.81071,0.8907642,0.08005419999999996,0.65000004,0.875,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1904,0.8774726,0.7934249,-0.08404770000000006,0.8838894,0.82810694,-0.05578246000000009,0.8625,0.71250004,-0.14999996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1905,0.9437708,0.9159275,-0.027843300000000015,0.95181537,0.8798964,-0.07191897000000003,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1906,0.7138586,0.76618665,0.05232804999999996,0.69836944,0.78383803,0.08546858999999996,0.75,0.725,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1907,0.6590033,0.76077217,0.10176887000000001,0.6521476,0.7064603,0.05431269999999999,0.675,0.8875,0.2124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1908,0.7461013,0.8362061,0.09010479999999998,0.7176447,0.8142229,0.09657819999999995,0.8125,0.8875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1909,0.96625006,0.9162294,-0.05002066000000005,1.0,0.9338992,-0.06610079999999996,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1910,0.0,0.0,0.0,0.44032168,0.059474584,-0.380847096,0.8163265,0.0,-0.8163265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,False,False,False,False,False,False
1911,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1912,0.8575,0.0,-0.8575,1.0,1.0,0.0,0.52500004,0.85,0.32499996,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
1913,0.9033583,0.88970727,-0.013651029999999897,0.8619404,0.8745818,0.012641399999999914,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1914,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1915,1.0,0.95624477,-0.043755230000000034,1.0,0.9374925,-0.06250750000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1916,1.0,0.9468794,-0.05312059999999996,1.0,0.95625615,-0.04374385000000003,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1917,0.9159611,0.88770926,-0.028251840000000028,0.9120873,0.8395845,-0.07250280000000009,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1918,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1919,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1920,0.86481553,0.88148254,0.016667010000000038,0.97295064,0.8789035,-0.09404714000000003,0.6125,0.8875,0.2749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1921,0.80643064,0.76937056,-0.03706007999999994,0.787758,0.7616008,-0.02615719999999999,0.85,0.7875,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1922,0.8036928,0.75247633,-0.05121646999999996,0.87491834,0.9624662,0.08754786000000003,0.6375,0.26250002,-0.37499997999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1923,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1924,1.0,0.8937745,-0.10622549999999997,1.0,0.8482493,-0.15175070000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1925,0.8887951,0.96250004,0.07370494000000005,0.8893501,0.99999994,0.11064984,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1926,0.74825335,0.0,-0.74825335,0.8439334,0.4297882,-0.41414519999999994,0.52500004,0.20833334,-0.31666669999999997,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
1927,1.0,0.90960616,-0.09039383999999995,1.0,0.8708659,-0.12913410000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1928,0.8972956,0.82332724,-0.07396835999999996,0.90149367,0.8279675,-0.07352617000000006,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1929,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1930,0.9078116,0.9040615,-0.0037501000000000895,0.9754451,0.9754451,0.0,0.75,0.7375,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1931,0.80696946,0.7972149,-0.009754560000000079,0.83674204,0.9245928,0.08785076000000003,0.7375,0.5,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1932,0.89417857,0.89417857,0.0,0.8488266,0.8488266,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1933,0.7744106,0.8442705,0.06985990000000009,0.7259437,0.8257437,0.0998,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1934,0.0,0.96999997,0.96999997,0.40136933,1.0,0.5986306699999999,0.71428573,0.90000004,0.18571431000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
1935,0.92270136,0.8091776,-0.11352375999999997,0.93778765,0.8506108,-0.08717684999999997,0.8875,0.71250004,-0.17499995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1936,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1937,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1938,1.0,0.0,-1.0,1.0,0.02035865,-0.97964135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
1939,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1940,0.80592155,0.74606943,-0.05985211999999995,0.7870308,0.86224204,0.07521124000000001,0.85,0.475,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1941,0.88860077,0.7773398,-0.11126097000000001,0.8622867,0.83727115,-0.025015549999999998,0.95,0.6375,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1942,0.90771526,0.88256186,-0.025153399999999992,0.86816466,0.83223116,-0.03593350000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1943,0.0,0.0,0.0,0.23671795,0.22410947,-0.012608480000000005,0.5714286,0.14285715,-0.42857144999999996,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
1944,0.97375005,1.0,0.026249949999999966,1.0,1.0,0.0,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
1946,0.81052744,0.719201,-0.09132644000000001,0.7614677,0.7488585,-0.012609199999999987,0.925,0.65000004,-0.27499996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1947,0.87753546,0.84380454,-0.03373092,0.8250507,0.7768637,-0.04818699999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1948,0.8171595,0.9126425,0.09548299999999998,0.73879915,0.8752036,0.13640445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1949,0.82249355,0.93776095,0.11526740000000002,0.8107051,0.91108704,0.10038194,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1950,0.8368153,0.86922425,0.03240894999999999,0.82045037,0.8774632,0.057012830000000014,0.875,0.85,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
1951,0.97721577,0.84584486,-0.13137091,0.9888797,0.8012069,-0.18767279999999997,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
