scenario_index,episode_length_v17,accuracy_v17,at_fault_collision_v17,comfort_v17,distance_into_oncoming_traffic_v17,nuplan_driving_direction_compliance_v17,log_divergence_v17,offroad_v17,offroad_in_box_v17,distance_on_multiple_lanes_v17,time_on_multiple_lanes_v17,multiple_lanes_score_v17,overlap_v17,progress_ratio_v17,making_progress_v17,run_red_light_v17,sdc_off_route_v17,sdc_progression_v17,sdc_wrongway_v17,max_overspeed_m_per_s_v17,max_overspeed_km_per_h_v17,nuplan_speed_compliance_v17,min_ttc_v17,average_ttc_v17,ttc_within_bound_v17,nuplan_aggregate_score_v17,vmax_aggregate_score_v17,rideflux_aggregate_score_v17,episode_length_v25,accuracy_v25,at_fault_collision_v25,comfort_v25,distance_into_oncoming_traffic_v25,nuplan_driving_direction_compliance_v25,log_divergence_v25,offroad_v25,offroad_in_box_v25,distance_on_multiple_lanes_v25,time_on_multiple_lanes_v25,multiple_lanes_score_v25,overlap_v25,progress_ratio_v25,making_progress_v25,run_red_light_v25,sdc_off_route_v25,sdc_progression_v25,sdc_wrongway_v25,max_overspeed_m_per_s_v25,max_overspeed_km_per_h_v25,nuplan_speed_compliance_v25,min_ttc_v25,average_ttc_v25,ttc_within_bound_v25,nuplan_aggregate_score_v25,vmax_aggregate_score_v25,rideflux_aggregate_score_v25,d_RideFlux,d_Progress,d_Comfort,d_Collision,d_Overlap,d_OffroadBox,d_Accuracy,V25_PrimaryFailure
2651,7,0,1.0,1.0,0.0,1.0,0.03683188,1.0,0.0,0.045413278,0.7000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2857146,0.0,0.0,0.0,0.0,7,0,1.0,0.0,0.0,1.0,0.114923336,1.0,0.0,0.13054296,0.7000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2857146,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
2652,80,1,0.0,1.0,0.0,1.0,1.0285982,0.0,0.0,5.2122307,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,6.2948227,0.0,0.0,15.878043,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2653,80,1,0.0,0.8875,0.0,1.0,8.319106,1.0,0.0,80.54644,8.0,0.0,0.0,0.76797813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.6375003,1.0,0.0,0.0,0.80383474,80,1,0.0,0.8875,0.0,1.0,4.4711113,1.0,0.0,63.1633,5.7,0.5,0.0,0.87075275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.7925,1.0,0.0,0.0,0.8757769,0.07194215999999998,0.10277461999999993,0.0,0.0,0.0,0.0,0,PASS
2654,80,1,0.0,0.8875,49.24763,0.0,12.708575,1.0,0.0,23.899126,2.2,1.0,0.0,0.7055712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.76014984,80,1,0.0,1.0,0.0,1.0,4.5972695,1.0,0.0,56.656273,5.1000000000000005,0.5,0.0,0.88166744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,4.965,1.0,0.0,0.0,0.9171672,0.15701736,0.17609624000000001,0.11250000000000004,0.0,0.0,0.0,0,PASS
2655,80,1,0.0,0.45000002,0.0,1.0,2.3781931,1.0,0.0,90.099625,8.0,0.0,0.0,0.9870375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.60125,1.0,0.0,0.0,0.82592624,80,1,0.0,0.7625,0.0,1.0,9.52817,1.0,0.0,71.95355,8.0,0.0,0.0,0.80723554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.8849998,1.0,0.0,0.0,0.79381484,-0.03211140000000001,-0.17980196000000004,0.31249997999999996,0.0,0.0,0.0,0,PASS
2656,80,1,0.0,1.0,0.0,1.0,0.13964723,1.0,0.0,0.12904033,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,1.3985871,1.0,0.0,1.8153307,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2657,80,1,0.0,1.0,0.0,1.0,0.4554885,1.0,0.0,0.43447942,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.3159721,1.0,0.0,0.31195056,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2658,80,1,0.0,0.575,0.0,1.0,9.197693,1.0,0.0,152.47525,8.0,0.0,0.0,0.8869385,1.0,0.0,0.0,0.0,0.0,1.1395893,4.1025214,0.90792924,5.0,5.0,1.0,0.0,0.0,0.79335696,80,1,0.0,0.8125,0.0,1.0,4.7360034,1.0,0.0,170.48926,8.0,0.0,0.0,0.9873735,1.0,0.0,0.0,0.0,0.0,1.8904552,6.805639,0.45360625,5.0,5.0,1.0,0.0,0.0,0.93491143,0.14155447,0.10043500000000005,0.23750000000000004,0.0,0.0,0.0,0,PASS
2659,80,1,0.0,0.8875,0.0,1.0,5.0394845,1.0,0.0,57.726543,8.0,0.0,0.0,0.8183948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8391264,80,1,0.0,0.8875,0.0,1.0,3.149178,1.0,0.0,59.066963,8.0,0.0,0.0,0.8319934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8486454,0.009518999999999944,0.013598600000000016,0.0,0.0,0.0,0.0,0,PASS
2660,80,1,0.0,0.7375,0.0,1.0,9.872223,0.0,0.0,87.39221,4.0,0.5,0.0,0.85015666,1.0,0.0,0.0,0.0,0.0,3.348917,12.056101,0.5945642,5.0,5.0,1.0,0.81900257,0.7686337,0.8163597,80,1,0.0,0.7375,0.0,1.0,2.9651191,0.0,0.0,39.290424,1.7000000000000002,1.0,0.0,0.96254045,1.0,0.0,0.0,0.0,0.0,3.3789673,12.164282,0.0,5.0,5.0,1.0,0.7054814,0.75198436,0.8950283,0.07866859999999998,0.11238378999999998,0.0,0.0,0.0,0.0,0,PASS
2661,80,1,0.0,0.875,0.0,1.0,6.4226413,1.0,0.0,81.90526,6.0,0.0,0.0,0.8780458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.87713206,80,1,0.0,0.77500004,0.0,1.0,1.829332,0.0,0.0,128.01056,7.9,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.971875,0.81842107,0.9325,0.055367940000000004,0.12195414000000004,-0.09999996,0.0,0.0,0.0,0,PASS
2662,80,1,0.0,1.0,0.0,1.0,0.58045596,1.0,0.0,0.5638819,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,1.1723685,1.0,0.0,1.0876327,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2663,80,1,0.0,0.3,0.0,1.0,4.558338,1.0,0.0,111.95238,7.800000000000001,0.0,0.0,0.9275196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.5212502,1.0,0.0,0.0,0.7392637,80,1,0.0,0.7,0.0,1.0,8.215749,1.0,0.0,107.77687,8.0,0.0,0.0,0.868004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8176028,0.0783391,-0.0595156,0.39999999999999997,0.0,0.0,0.0,0,PASS
2664,80,1,0.0,0.85,0.0,1.0,17.19009,1.0,0.0,147.80966,8.0,0.0,0.0,0.7876763,1.0,0.0,0.0,0.0,0.0,3.0581646,11.009392,0.86016494,0.2,4.40625,0.0,0.0,0.0,0.8063734,80,1,0.0,0.8875,0.0,1.0,18.965393,1.0,0.0,154.17151,8.0,0.0,0.0,0.8252002,1.0,0.0,0.0,0.0,0.0,2.7668285,9.960583,0.75308204,1.3000001,4.6650004,1.0,0.0,0.0,0.8438902,0.03751680000000002,0.037523900000000054,0.03749999999999998,0.0,0.0,0.0,0,PASS
2665,80,1,0.0,1.0,0.0,1.0,0.7613985,1.0,0.0,0.35178,0.7000000000000001,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.9125,0.0,1.0,1.746039,1.0,0.0,0.86066025,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,-0.026249949999999966,0.0,-0.08750000000000002,0.0,0.0,0.0,0,PASS
2666,80,1,0.0,1.0,0.0,1.0,1.2537482,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,80,1,0.0,0.875,0.0,1.0,4.7428803,0.0,0.0,1.0410912,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.984375,0.9868421,0.96250004,-0.03749996,0.0,-0.125,0.0,0.0,0.0,0,PASS
2667,80,1,0.0,0.8875,0.0,1.0,5.9901853,1.0,0.0,27.3061,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.93375,1.0,0.0,0.0,0.96625006,80,1,0.0,1.0,0.0,1.0,2.3810842,1.0,0.0,20.743088,8.0,0.0,0.0,0.8578543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,4.09125,1.0,0.0,0.0,0.90049803,-0.06575203000000007,-0.14214570000000004,0.11250000000000004,0.0,0.0,0.0,0,PASS
2668,80,1,0.0,0.925,0.0,1.0,10.75753,1.0,0.0,47.647224,5.6000000000000005,0.5,0.0,0.7959844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,4.9875,1.0,0.0,0.0,0.83468914,80,1,0.0,0.8,0.0,1.0,6.551529,1.0,0.0,58.336067,6.0,0.0,0.0,0.8896962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.86278737,0.028098230000000002,0.09371180000000001,-0.125,0.0,0.0,0.0,0,PASS
2669,80,1,0.0,1.0,0.0,1.0,0.13161995,1.0,0.0,0.1217393,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.035280313,1.0,0.0,0.20047772,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2670,80,1,0.0,1.0,0.0,1.0,5.1171746,1.0,0.0,6.3379316,0.9,1.0,0.0,0.87966365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.91576463,80,1,0.0,0.95,0.0,1.0,3.8036392,1.0,0.0,0.0,0.0,1.0,0.0,0.8690381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8933267,-0.02243792999999994,-0.010625549999999984,-0.050000000000000044,0.0,0.0,0.0,0,PASS
2671,80,1,0.0,0.7625,0.0,1.0,5.482213,1.0,0.0,70.44204,6.7,0.0,0.0,0.9602709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,4.21,0.0,0.0,0.0,0.9009396,80,1,0.0,0.675,0.62835586,1.0,2.0273323,1.0,0.0,70.246346,6.800000000000001,0.0,0.0,0.95358765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,4.2325,0.0,0.0,0.0,0.8700113,-0.03092829999999991,-0.0066832500000000294,-0.08749999999999991,0.0,0.0,0.0,0,PASS
2672,80,1,0.0,1.0,0.0,1.0,0.84752524,0.0,0.0,0.0,0.0,1.0,0.0,0.90360624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.96987695,0.9746333,0.9325243,80,1,0.0,1.0,0.0,1.0,1.5092512,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.06747570000000003,0.09639376,0.0,0.0,0.0,0.0,0,PASS
2673,80,1,0.0,0.77500004,0.0,1.0,3.5643609,1.0,0.0,99.73787,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.99875,1.0,0.0,0.0,0.9325,78,0,1.0,0.8846154,0.0,1.0,6.108507,1.0,0.0,66.94586,7.800000000000001,0.0,1.0,0.7529061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,-0.9325,-0.24709389999999998,0.10961536000000005,1.0,1.0,0.0,-1,OVERLAP+AT_FAULT
2674,80,1,0.0,1.0,0.0,1.0,5.824455,1.0,0.0,53.672104,7.7,0.0,0.0,0.85820323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90074223,80,1,0.0,1.0,0.0,1.0,3.8735287,1.0,0.0,52.125443,7.9,0.0,0.0,0.79392713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.85574895,-0.044993280000000024,-0.06427609999999995,0.0,0.0,0.0,0.0,0,PASS
2675,80,1,0.0,1.0,0.0,1.0,6.8629885,1.0,0.0,113.26622,8.0,0.0,0.0,0.8485769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.89400387,80,1,0.0,0.8875,0.0,1.0,2.4304569,1.0,0.0,138.40945,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96624994,0.07224606999999994,0.15142304000000006,-0.11250000000000004,0.0,0.0,0.0,0,PASS
2676,80,1,0.0,0.7875,0.0,1.0,11.460599,0.0,0.0,154.36694,7.9,0.0,0.0,0.82532233,1.0,0.0,0.0,0.0,0.0,3.488636,12.55909,0.649245,5.0,5.0,1.0,0.831162,0.6999259,0.81397575,80,1,0.0,1.0,0.0,1.0,5.532806,0.0,0.0,159.15152,7.300000000000001,0.0,0.0,0.92522633,1.0,0.0,0.0,0.0,0.0,3.5080585,12.62901,0.17295122,5.0,5.0,1.0,0.769871,0.64831245,0.9476585,0.13368274999999996,0.09990399999999999,0.21250000000000002,0.0,0.0,0.0,0,PASS
2677,80,1,0.0,1.0,0.0,1.0,1.764391,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.8625,0.0,1.0,4.7345667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95874995,-0.04125005000000004,0.0,-0.13749999999999996,0.0,0.0,0.0,0,PASS
2678,73,0,1.0,0.75342464,0.0,1.0,3.101007,1.0,0.0,48.65492,7.300000000000001,0.0,1.0,0.969571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7972605,0.0,0.0,0.0,0.0,80,1,0.0,0.8875,0.0,1.0,3.1493447,1.0,0.0,43.41178,8.0,0.0,0.0,0.8683368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4.5750003,1.0,0.0,0.0,0.87408584,0.87408584,-0.10123419999999994,0.13407535999999998,-1.0,-1.0,0.0,1,PASS
2679,80,1,0.0,1.0,0.0,1.0,7.015462,1.0,0.0,29.939991,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.90000004,0.0,1.0,6.1655283,1.0,0.0,25.804768,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96999997,-0.030000029999999955,0.0,-0.09999996,0.0,0.0,0.0,0,PASS
2680,74,0,0.0,1.0,0.0,1.0,5.3196864,1.0,1.0,70.94656,7.4,0.0,0.0,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.748649,1.0,0.0,0.0,0.0,80,1,0.0,1.0,0.0,1.0,3.0988843,1.0,0.0,60.98907,8.0,0.0,0.0,0.9806483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.78,1.0,0.0,0.0,0.98645383,0.98645383,-0.01935180000000003,0.0,0.0,0.0,-1.0,1,PASS
2681,80,1,0.0,0.875,0.0,1.0,0.5675161,1.0,0.0,0.8347886,8.0,0.0,0.0,0.6366829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.70817804,80,1,0.0,0.8875,0.0,1.0,1.4622927,1.0,0.0,0.5879111,8.0,0.0,0.0,0.019885177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.2801696,-0.42800843999999993,-0.616797723,0.012499999999999956,0.0,0.0,0.0,0,LOW_PROGRESS
2682,80,1,0.0,0.6,0.0,1.0,11.135019,1.0,0.0,88.51256,6.300000000000001,0.0,0.0,0.7888304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,4.8450003,1.0,0.0,0.0,0.7321813,80,1,0.0,0.4875,0.0,1.0,2.6358657,1.0,0.0,129.25992,7.5,0.0,0.0,0.98838854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,4.8387504,1.0,0.0,0.0,0.838122,0.1059407,0.19955813999999994,-0.11249999999999999,0.0,0.0,0.0,0,LOW_COMFORT
2683,80,1,0.0,1.0,0.0,1.0,0.17486809,0.0,0.0,0.17637101,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,1.6234897,0.0,0.0,3.0712502,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2684,80,1,0.0,1.0,0.0,1.0,0.13517606,0.0,0.0,0.14347056,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,1.3524293,0.0,0.0,2.1204586,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2685,80,1,0.0,0.8875,0.0,1.0,4.6084228,1.0,0.0,49.724976,7.5,0.0,0.0,0.990175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.5662503,1.0,0.0,0.0,0.9593725,80,1,0.0,1.0,0.0,1.0,1.3814255,1.0,0.0,6.404414,1.3,1.0,0.0,0.92808634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,4.81875,1.0,0.0,0.0,0.9496605,-0.009711999999999943,-0.06208866000000002,0.11250000000000004,0.0,0.0,0.0,0,PASS
2686,1,0,1.0,1.0,0.0,1.0,0.005645752,1.0,0.0,0.013840687,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,0.01870048,1.0,0.0,0.03994423,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
2687,64,0,2.0,1.0,0.0,1.0,0.15714195,1.0,0.0,0.122846365,6.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.921875,0.0,-0.0,-0.0,0.0,64,0,2.0,1.0,0.0,1.0,0.21322963,1.0,0.0,0.20289283,6.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.921875,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
2688,80,1,0.0,1.0,0.0,1.0,4.181774,0.0,0.0,9.853096,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,0.5255029,0.0,0.0,0.5176654,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2689,64,0,1.0,0.65625,0.0,1.0,14.362578,1.0,0.0,147.77373,6.4,0.0,1.0,0.7632365,1.0,0.0,0.0,0.0,0.0,3.515339,12.65522,0.0,0.0,4.734375,0.0,0.0,0.0,0.0,80,1,0.0,0.22500001,0.0,1.0,10.2052765,0.0,0.0,201.34679,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.8069305,20.90495,0.0,5.0,5.0,1.0,0.653125,0.55,0.76750004,0.76750004,0.23676350000000002,-0.43124998999999997,-1.0,-1.0,0.0,1,LOW_COMFORT
2690,80,1,0.0,0.925,1.269381,1.0,4.0676637,1.0,0.0,51.866802,7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,80,1,0.0,0.925,0.34306535,1.0,2.928105,1.0,0.0,42.99811,8.0,0.0,0.0,0.85220486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,4.9575,1.0,0.0,0.0,0.87404346,-0.10345649999999995,-0.14779514000000005,0.0,0.0,0.0,0.0,0,PASS
2691,80,1,0.0,1.0,0.0,1.0,0.2235806,1.0,0.0,0.21329325,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.74375,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.073233,1.0,0.0,0.06900565,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.7425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2692,80,1,0.0,0.6875,0.0,1.0,14.383916,1.0,0.0,0.0,0.0,1.0,0.0,0.72082317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7108262,80,1,0.0,0.875,0.0,1.0,5.9368467,1.0,0.0,0.0,0.0,1.0,0.0,0.88655245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8830868,0.17226059999999999,0.1657292800000001,0.1875,0.0,0.0,0.0,0,PASS
2693,80,1,0.0,1.0,0.0,1.0,0.15100144,0.0,0.0,0.15498605,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,0.17819074,0.0,0.0,1.3915104,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
2694,80,1,0.0,0.7375,0.0,1.0,15.656039,1.0,0.0,106.71658,7.7,0.0,0.0,0.7247756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.72859293,80,1,0.0,0.77500004,0.0,1.0,6.5404334,1.0,0.0,24.62254,1.4,1.0,0.0,0.87474495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.84482145,0.11622851999999995,0.14996935,0.03750003999999996,0.0,0.0,0.0,0,PASS
2695,80,1,0.0,0.8875,0.0,1.0,12.299443,1.0,0.0,130.6884,7.800000000000001,0.0,0.0,0.801614,1.0,0.0,0.0,0.0,0.0,0.81149673,2.9213881,0.98216724,5.0,5.0,1.0,0.0,0.0,0.8273798,80,1,0.0,0.8,0.0,1.0,5.2321677,1.0,0.0,129.7482,6.6000000000000005,0.0,0.0,0.93798405,1.0,0.0,0.0,0.0,0.0,0.8524914,3.0689688,0.9624138,5.0,5.0,1.0,0.0,0.0,0.8965889,0.06920910000000002,0.1363700499999999,-0.08749999999999991,0.0,0.0,0.0,0,PASS
2696,80,1,0.0,0.8875,0.0,1.0,5.7066026,1.0,0.0,103.58502,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,80,1,0.0,1.0,0.0,1.0,5.803254,1.0,0.0,96.85237,7.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.03374993999999998,0.0,0.11250000000000004,0.0,0.0,0.0,0,PASS
2697,80,1,0.0,0.725,0.0,1.0,6.3204484,0.0,0.0,146.9878,7.300000000000001,0.0,0.0,0.88402975,1.0,0.0,0.0,0.0,0.0,1.7812405,6.4124656,0.7557395,5.0,5.0,1.0,0.86831915,0.73121613,0.8363209,80,1,0.0,1.0,0.0,1.0,5.387909,0.0,0.0,190.02855,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,4.0753403,14.671225,0.0,5.0,5.0,1.0,0.75,0.6315789,1.0,0.16367909999999997,0.11597019000000008,0.275,0.0,0.0,0.0,0,PASS
2698,80,1,0.0,1.0,0.0,1.0,2.0678172,1.0,0.0,52.26177,8.0,0.0,0.0,0.9258969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.94812787,80,1,0.0,1.0,0.0,1.0,2.56455,1.0,0.0,48.470703,8.0,0.0,0.0,0.8779195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9145436,-0.03358426999999997,-0.04797740000000006,0.0,0.0,0.0,0.0,0,PASS
